"DEP","DEPCOM","Equipement","coord_geo"
"75","75111","Zone Sports","(48.85502317439295, 2.370619654742514)"
"75","75111","Zone Sports","(48.85386603749985, 2.3815487484451126)"
"75","75111","Zone Sports","(48.85334552016796, 2.3765628347601417)"
"75","75111","Zone Sports","(48.870009106209075, 2.376318408574203)"
"75","75111","Zone Sports","(48.86759042773267, 2.369555825164734)"
"75","75111","Zone Sports","(48.869472165064224, 2.378559227989551)"
"75","75111","Zone Sports","(48.86658102959889, 2.370858981964567)"
"75","75111","Zone Sports","(48.863827509045265, 2.3688598264323075)"
"75","75111","Zone Sports","(48.85162677105145, 2.3833142540851795)"
"75","75111","Zone Sports","(48.85161803091338, 2.3833634181995764)"
"75","75111","Zone Sports","(48.85160004496299, 2.3833636310388715)"
"75","75118","Zone Sports","(48.884682223735, 2.3619087493970987)"
"75","75118","Zone Sports","(48.8995595503232, 2.364079390072424)"
"75","75118","Zone Sports","(48.89952736141121, 2.3630990288419804)"
"75","75118","Zone Sports","(48.899291082005796, 2.3609494526219983)"
"75","75118","Zone Sports","(48.89755122005512, 2.3370189040221856)"
"75","75118","Zone Sports","(48.88455645426143, 2.3322492426335266)"
"75","75118","Zone Sports","(48.88750893117275, 2.3624386981914403)"
"75","75118","Zone Sports","(48.88758987240857, 2.362439070882038)"
"75","75118","Zone Sports","(48.88746401867775, 2.362448794265156)"
"75","75118","Zone Sports","(48.88746401867775, 2.362448794265156)"
"75","75118","Zone Sports","(48.89228186280259, 2.337139192225331)"
"75","75118","Zone Sports","(48.89221874850672, 2.3371099906962556)"
"75","75118","Zone Sports","(48.88536135287195, 2.3282296809646663)"
"75","75118","Zone Sports","(48.88534325281144, 2.328209459159744)"
"75","75118","Zone Sports","(48.89557645208426, 2.334449811040622)"
"75","75115","Zone Sports","(48.82761452453963, 2.295520037245146)"
"75","75115","Zone Sports","(48.83389803983696, 2.2873999970414993)"
"75","75115","Zone Sports","(48.8518072734073, 2.2954668913464236)"
"75","75115","Zone Sports","(48.84916711344489, 2.285519108892319)"
"75","75115","Zone Sports","(48.84915806358222, 2.2855096937471346)"
"75","75115","Zone Sports","(48.84059517637496, 2.312989216194647)"
"75","75115","Zone Sports","(48.8404870256525, 2.312949766292372)"
"75","75115","Zone Sports","(48.83649581264832, 2.3101699210349556)"
"75","75115","Zone Sports","(48.84712179125734, 2.297029196681751)"
"75","75115","Zone Sports","(48.84925406314658, 2.285019150583329)"
"75","75115","Zone Sports","(48.83581412171557, 2.312049509242376)"
"75","75118","Zone Sports","(48.89998225924779, 2.34079915213903)"
"75","75118","Zone Sports","(48.88498497620428, 2.3446995650577382)"
"75","75118","Zone Sports","(48.88493990091391, 2.3446796771789526)"
"75","75118","Zone Sports","(48.88487689252458, 2.344669560726253)"
"75","75118","Zone Sports","(48.894892890566815, 2.364229137812645)"
"75","75118","Zone Sports","(48.89459510623453, 2.3640390969484506)"
"75","75119","Zone Sports","(48.88342410025776, 2.386169510724372)"
"75","75119","Zone Sports","(48.89399133099584, 2.379229488135665)"
"75","75119","Zone Sports","(48.885268059961774, 2.3792584767565765)"
"75","75119","Zone Sports","(48.885268059961774, 2.3792584767565765)"
"75","75119","Zone Sports","(48.87639522552597, 2.3764791758017814)"
"75","75119","Zone Sports","(48.87888514790498, 2.374519997369512)"
"75","75119","Zone Sports","(48.87888514790498, 2.374519997369512)"
"75","75117","Zone Sports","(48.87796400237537, 2.2854581157694462)"
"75","75117","Zone Sports","(48.894293352738174, 2.315820037782738)"
"75","75117","Zone Sports","(48.894293352738174, 2.315820037782738)"
"75","75117","Zone Sports","(48.880484860190315, 2.2904496319404775)"
"75","75117","Zone Sports","(48.88049385284197, 2.290449509418159)"
"75","75117","Zone Sports","(48.88739269309829, 2.287578913887105)"
"75","75117","Zone Sports","(48.896661326491085, 2.3274196133766)"
"75","75117","Zone Sports","(48.89188818158991, 2.3026590135522014)"
"75","75117","Zone Sports","(48.889287310594696, 2.3101087914629623)"
"75","75117","Zone Sports","(48.889233928514486, 2.3102090555339294)"
"75","75117","Zone Sports","(48.87739156473231, 2.2950894430668516)"
"75","75117","Zone Sports","(48.88558574283363, 2.3233597634753282)"
"75","75118","Zone Sports","(48.90015376181402, 2.336029543742664)"
"75","75118","Zone Sports","(48.90015376181402, 2.336029543742664)"
"75","75118","Zone Sports","(48.89325468929968, 2.3277391273726953)"
"75","75118","Zone Sports","(48.884682223735, 2.3619087493970987)"
"75","75118","Zone Sports","(48.88922364465346, 2.36695910110212)"
"75","75118","Zone Sports","(48.88598108261745, 2.347599895205229)"
"75","75118","Zone Sports","(48.88666386344077, 2.3474699697975896)"
"75","75118","Zone Sports","(48.88667285609792, 2.347469857107711)"
"75","75118","Zone Sports","(48.891352091880655, 2.3596394103773246)"
"75","75118","Zone Sports","(48.89135198248544, 2.3596189541252555)"
"75","75118","Zone Sports","(48.8917933505136, 2.3597499107620012)"
"75","75118","Zone Sports","(48.8851142984077, 2.3536000272938757)"
"75","75118","Zone Sports","(48.88512366651083, 2.3536694585610407)"
"75","75118","Zone Sports","(48.89238657638261, 2.3300989226671143)"
"75","75118","Zone Sports","(48.89474277349112, 2.351329567343109)"
"75","75118","Zone Sports","(48.89266478457753, 2.3397093173797026)"
"75","75118","Zone Sports","(48.89436794355866, 2.3635999622280086)"
"75","75118","Zone Sports","(48.896395074481106, 2.3525392839629196)"
"75","75118","Zone Sports","(48.888407149194904, 2.3505193203702928)"
"75","75118","Zone Sports","(48.88829119539299, 2.3490397221746733)"
"75","75118","Zone Sports","(48.89651477300701, 2.3464299085280045)"
"75","75118","Zone Sports","(48.88679121226692, 2.334658923603853)"
"75","75118","Zone Sports","(48.88699852642861, 2.328299929869192)"
"75","75118","Zone Sports","(48.89822540991028, 2.332109381869965)"
"75","75118","Zone Sports","(48.89817988425682, 2.332009028255975)"
"75","75118","Zone Sports","(48.900301534617846, 2.3515099277507736)"
"75","75118","Zone Sports","(48.899958598900675, 2.3512891287562523)"
"75","75118","Zone Sports","(48.900319697943225, 2.3482290983547847)"
"75","75118","Zone Sports","(48.89995762355769, 2.3511090841362074)"
"75","75118","Zone Sports","(48.89204231385684, 2.347559407447915)"
"75","75118","Zone Sports","(48.900548577291424, 2.3423893224506425)"
"75","75118","Zone Sports","(48.899609059051684, 2.341619585015296)"
"75","75118","Zone Sports","(48.89969285508761, 2.342139596498156)"
"75","75119","Zone Sports","(48.87940398883362, 2.370559543092923)"
"75","75119","Zone Sports","(48.87919677588625, 2.3704897809224206)"
"75","75119","Zone Sports","(48.898837688218215, 2.3790448437660636)"
"75","75119","Zone Sports","(48.898837688218215, 2.3790448437660636)"
"75","75119","Zone Sports","(48.89843923924876, 2.376783954209019)"
"75","75119","Zone Sports","(48.893692509374844, 2.3946396360413393)"
"75","75119","Zone Sports","(48.893692509374844, 2.3946396360413393)"
"75","75119","Zone Sports","(48.887800701581675, 2.378592780156051)"
"75","75119","Zone Sports","(48.89279549551901, 2.375819055351241)"
"75","75119","Zone Sports","(48.89279549551901, 2.375819055351241)"
"75","75119","Zone Sports","(48.89279549551901, 2.375819055351241)"
"75","75119","Zone Sports","(48.89227174512314, 2.384088968738017)"
"75","75119","Zone Sports","(48.88059535669578, 2.3713687319096906)"
"75","75119","Zone Sports","(48.88059535669578, 2.3713687319096906)"
"75","75119","Zone Sports","(48.876394014450014, 2.3866900308662897)"
"75","75119","Zone Sports","(48.89257398633911, 2.372376575658671)"
"75","75119","Zone Sports","(48.895203487884984, 2.3736788091169143)"
"75","75119","Zone Sports","(48.89519444534231, 2.3736693703292944)"
"75","75119","Zone Sports","(48.89498430276627, 2.3747589529519924)"
"75","75119","Zone Sports","(48.89498430276627, 2.3747589529519924)"
"75","75119","Zone Sports","(48.8847367773035, 2.38785997957091)"
"75","75119","Zone Sports","(48.88493771622292, 2.3879889387149897)"
"75","75119","Zone Sports","(48.87569442135478, 2.3766089105679966)"
"75","75119","Zone Sports","(48.88157958271812, 2.373839934242875)"
"75","75119","Zone Sports","(48.89279276650135, 2.3804889961217204)"
"75","75119","Zone Sports","(48.89279276650135, 2.3804889961217204)"
"75","75119","Zone Sports","(48.877297043823184, 2.403439132867631)"
"75","75119","Zone Sports","(48.878193223816616, 2.3956392501565067)"
"75","75119","Zone Sports","(48.87795686287996, 2.395493373161044)"
"75","75119","Zone Sports","(48.878193223816616, 2.3956392501565067)"
"75","75119","Zone Sports","(48.878193223816616, 2.3956392501565067)"
"75","75119","Zone Sports","(48.878193223816616, 2.3956392501565067)"
"75","75119","Zone Sports","(48.88979153422657, 2.3986195349495065)"
"75","75119","Zone Sports","(48.88018406335648, 2.3769887763208675)"
"75","75119","Zone Sports","(48.88119864165287, 2.3783988438446864)"
"75","75119","Zone Sports","(48.88119864165287, 2.3783988438446864)"
"75","75119","Zone Sports","(48.88063986729091, 2.37816961799769)"
"75","75119","Zone Sports","(48.88124782481895, 2.3786914249049906)"
"75","75119","Zone Sports","(48.89079456950871, 2.374968831640215)"
"75","75119","Zone Sports","(48.89079456950871, 2.374968831640215)"
"75","75119","Zone Sports","(48.89079456950871, 2.374968831640215)"
"75","75119","Zone Sports","(48.89259287451149, 2.3783596463629415)"
"75","75119","Zone Sports","(48.8989977375147, 2.38216930807182)"
"75","75119","Zone Sports","(48.88520775092247, 2.3849989071905484)"
"75","75119","Zone Sports","(48.87469101282879, 2.379079132294107)"
"75","75119","Zone Sports","(48.87469101282879, 2.379079132294107)"
"75","75119","Zone Sports","(48.874377981734824, 2.3783219545474497)"
"75","75119","Zone Sports","(48.886298524892496, 2.3802689713932406)"
"75","75119","Zone Sports","(48.894355273914314, 2.3958799109224524)"
"75","75119","Zone Sports","(48.891646839508304, 2.3973692839592076)"
"75","75119","Zone Sports","(48.893966952506155, 2.3955598077242097)"
"75","75119","Zone Sports","(48.89388606003727, 2.3955689302485412)"
"75","75119","Zone Sports","(48.89384109682833, 2.395569452237941)"
"75","75119","Zone Sports","(48.89269783400785, 2.397129353039626)"
"75","75120","Zone Sports","(48.875413452914934, 2.4062543473821307)"
"75","75120","Zone Sports","(48.85366292658257, 2.4053505870218306)"
"75","75120","Zone Sports","(48.84759763459013, 2.4082391990696084)"
"75","75120","Zone Sports","(48.86577289102643, 2.3973196307773783)"
"75","75120","Zone Sports","(48.85530478620588, 2.399159318016781)"
"75","75120","Zone Sports","(48.87364746412019, 2.40197849895582)"
"75","75120","Zone Sports","(48.87362936951956, 2.4019568927877573)"
"75","75120","Zone Sports","(48.873611887870744, 2.4020579828593456)"
"75","75120","Zone Sports","(48.868623731558884, 2.3919727377437168)"
"75","75120","Zone Sports","(48.867589980533474, 2.4027869004125084)"
"75","75120","Zone Sports","(48.86759025938845, 2.4028427889027344)"
"75","75120","Zone Sports","(48.857615782683524, 2.399094505247241)"
"75","75120","Zone Sports","(48.86124549782289, 2.405569362883329)"
"75","75120","Zone Sports","(48.852758505239635, 2.4007286700096424)"
"75","75120","Zone Sports","(48.8527495668595, 2.400739675398012)"
"75","75120","Zone Sports","(48.86652444773403, 2.39299100255405)"
"75","75120","Zone Sports","(48.8489151701884, 2.4001092210843065)"
"75","75120","Zone Sports","(48.84918285890555, 2.408717231348846)"
"75","75120","Zone Sports","(48.86973177322733, 2.3941124060332553)"
"75","75120","Zone Sports","(48.86974103517028, 2.3941654658051514)"
"75","75120","Zone Sports","(48.85571167311633, 2.3978039904619965)"
"75","75120","Zone Sports","(48.855720227096306, 2.3977166658721103)"
"75","75120","Zone Sports","(48.87139021064418, 2.3790325910929973)"
"75","75120","Zone Sports","(48.871452941073414, 2.378989580451069)"
"75","75120","Zone Sports","(48.87145194367452, 2.378797364767826)"
"75","75120","Zone Sports","(48.86446401053977, 2.3892691248749958)"
"75","75120","Zone Sports","(48.86602381307037, 2.3865231293271334)"
"75","75120","Zone Sports","(48.855292540333245, 2.412999604342105)"
"75","75120","Zone Sports","(48.85599373779824, 2.412939914267191)"
"75","75120","Zone Sports","(48.874857940939584, 2.412141029694646)"
"75","75120","Zone Sports","(48.85203151269967, 2.408254261141154)"
"75","75120","Zone Sports","(48.85512053388141, 2.4036766834347607)"
"75","75120","Zone Sports","(48.85607402211592, 2.407333362370758)"
"75","75120","Zone Sports","(48.87206207313532, 2.392539283288837)"
"75","75120","Zone Sports","(48.873922972814704, 2.388863723738396)"
"75","75120","Zone Sports","(48.87395004865238, 2.3888824933704775)"
"75","75120","Zone Sports","(48.873923035455746, 2.3888759934186026)"
"75","75120","Zone Sports","(48.872898806832346, 2.390838968026792)"
"75","75120","Zone Sports","(48.87304836855001, 2.3919538076268996)"
"75","75120","Zone Sports","(48.85329217472562, 2.397754270600125)"
"75","75120","Zone Sports","(48.856594823380334, 2.410809707654545)"
"75","75120","Zone Sports","(48.8667934694581, 2.403568961207681)"
"75","75120","Zone Sports","(48.8667934694581, 2.403568961207681)"
"75","75120","Zone Sports","(48.869592926516475, 2.41134431859575)"
"75","75120","Zone Sports","(48.857564347966836, 2.4122789060215504)"
"75","75120","Zone Sports","(48.85985691239235, 2.412123558787682)"
"75","75120","Zone Sports","(48.86010830605038, 2.412037578246387)"
"75","75120","Zone Sports","(48.85799353186371, 2.411769769705095)"
"75","75120","Zone Sports","(48.85889896325568, 2.4130094028935836)"
"75","75120","Zone Sports","(48.860402594017515, 2.4115299387243456)"
"75","75120","Zone Sports","(48.86280578701862, 2.411926712774123)"
"75","75120","Zone Sports","(48.86169985284083, 2.4119787249448064)"
"75","75120","Zone Sports","(48.851731832755895, 2.413144650735636)"
"75","75120","Zone Sports","(48.85162808440673, 2.413996201937419)"
"75","75120","Zone Sports","(48.85512950441221, 2.4072923160869255)"
"75","75120","Zone Sports","(48.86687304649445, 2.397908071161265)"
"75","75120","Zone Sports","(48.874325168134625, 2.4116998519178)"
"75","75120","Zone Sports","(48.87433425475007, 2.4117188367058873)"
"75","75120","Zone Sports","(48.87433416095003, 2.4116997503440705)"
"75","75120","Zone Sports","(48.87281835599066, 2.3980465760109224)"
"75","75120","Zone Sports","(48.872872477415655, 2.3980786709589004)"
"75","75120","Zone Sports","(48.870564615673565, 2.3951906246470664)"
"75","75120","Zone Sports","(48.87289515144716, 2.391888791993444)"
"75","75120","Zone Sports","(48.87180933871043, 2.403082080526046)"
"75","75120","Zone Sports","(48.860951023014756, 2.4133270419500774)"
"75","75120","Zone Sports","(48.85700399060495, 2.4026397407302826)"
"75","75104","Zone Sports","(48.858125058026786, 2.358598957823697)"
"75","75104","Zone Sports","(48.858125058026786, 2.358598957823697)"
"75","75104","Zone Sports","(48.85811601399163, 2.358589528370566)"
"75","75105","Zone Sports","(48.84046566727317, 2.3378690518491947)"
"75","75105","Zone Sports","(48.840456674249985, 2.3378691660956883)"
"75","75105","Zone Sports","(48.840465614484565, 2.3378595149401633)"
"75","75105","Zone Sports","(48.84046566727317, 2.3378690518491947)"
"75","75105","Zone Sports","(48.85074951287265, 2.3451587161950984)"
"75","75105","Zone Sports","(48.83951416007591, 2.3596795361214755)"
"75","75105","Zone Sports","(48.84057267651342, 2.3508292809171425)"
"75","75105","Zone Sports","(48.848302407894174, 2.358279700035375)"
"75","75105","Zone Sports","(48.848302407894174, 2.358279700035375)"
"75","75105","Zone Sports","(48.84829335644517, 2.3582689097918585)"
"75","75105","Zone Sports","(48.84830234942434, 2.358268799048482)"
"75","75105","Zone Sports","(48.846041184013195, 2.3626094424704727)"
"75","75105","Zone Sports","(48.84602308911799, 2.362589223983953)"
"75","75105","Zone Sports","(48.843414920292695, 2.3475699975486353)"
"75","75105","Zone Sports","(48.84340591985338, 2.3475687476338702)"
"75","75105","Zone Sports","(48.8426849742244, 2.36230984666448)"
"75","75105","Zone Sports","(48.84663480817059, 2.350909110971466)"
"75","75105","Zone Sports","(48.84097107666775, 2.354648919259362)"
"75","75111","Zone Sports","(48.865021865072485, 2.371942431092046)"
"75","75111","Zone Sports","(48.85580272456477, 2.382145883371412)"
"75","75111","Zone Sports","(48.85575768949415, 2.382132788346656)"
"75","75111","Zone Sports","(48.85354374856273, 2.3766340568192557)"
"75","75111","Zone Sports","(48.85783411133603, 2.383668752977311)"
"75","75111","Zone Sports","(48.85681484141009, 2.383085208428167)"
"75","75111","Zone Sports","(48.856815038134954, 2.3831233682112334)"
"75","75111","Zone Sports","(48.866776519683235, 2.382492845613928)"
"75","75111","Zone Sports","(48.8667673510072, 2.382458874472836)"
"75","75111","Zone Sports","(48.85929474577336, 2.380899582174413)"
"75","75111","Zone Sports","(48.85694762772594, 2.3774669751592437)"
"75","75112","Zone Sports","(48.84155879798951, 2.3912788462590613)"
"75","75112","Zone Sports","(48.84155879798951, 2.3912788462590613)"
"75","75112","Zone Sports","(48.84450835584574, 2.380699153675703)"
"75","75112","Zone Sports","(48.825958213440536, 2.4117293929189483)"
"75","75112","Zone Sports","(48.82632592294395, 2.41151956195882)"
"75","75112","Zone Sports","(48.81823778975165, 2.4585193694925933)"
"75","75113","Zone Sports","(48.83272733397346, 2.3486492036585194)"
"75","75113","Zone Sports","(48.82271177309548, 2.3745700771786717)"
"75","75113","Zone Sports","(48.822641757337465, 2.3749400300010275)"
"75","75113","Zone Sports","(48.82232655386009, 2.3748593627453523)"
"75","75113","Zone Sports","(48.82867684273428, 2.344749425198498)"
"75","75113","Zone Sports","(48.82868588809855, 2.344758846925739)"
"75","75113","Zone Sports","(48.82868588809855, 2.344758846925739)"
"75","75113","Zone Sports","(48.827926246505356, 2.3439987612761306)"
"75","75113","Zone Sports","(48.827075145100345, 2.381758952270754)"
"75","75113","Zone Sports","(48.827075145100345, 2.381758952270754)"
"75","75113","Zone Sports","(48.827075145100345, 2.381758952270754)"
"75","75113","Zone Sports","(48.827075145100345, 2.381758952270754)"
"75","75113","Zone Sports","(48.82997139181751, 2.3430099248645426)"
"75","75113","Zone Sports","(48.82997133195545, 2.3429990277280566)"
"75","75113","Zone Sports","(48.82707446839344, 2.342839383161895)"
"75","75113","Zone Sports","(48.826382143821, 2.3645088771582152)"
"75","75113","Zone Sports","(48.82617321672853, 2.362430082717771)"
"75","75113","Zone Sports","(48.829732910757116, 2.3520499607463083)"
"75","75115","Zone Sports","(48.856398150884615, 2.2915995009503027)"
"75","75115","Zone Sports","(48.85566393313276, 2.2906309097197406)"
"75","75115","Zone Sports","(48.85602322708796, 2.2905551459853912)"
"75","75115","Zone Sports","(48.84982305497171, 2.292988960484848)"
"75","75115","Zone Sports","(48.84959368191607, 2.2937443142053584)"
"75","75115","Zone Sports","(48.83434518405229, 2.291513656914903)"
"75","75115","Zone Sports","(48.8344084579908, 2.2915672913148604)"
"75","75115","Zone Sports","(48.83417308984687, 2.291308918168221)"
"75","75115","Zone Sports","(48.83410893582772, 2.2911067998962142)"
"75","75115","Zone Sports","(48.84324924698204, 2.305364612867193)"
"75","75115","Zone Sports","(48.843644249193176, 2.305240801969091)"
"75","75115","Zone Sports","(48.838498123064554, 2.288119162384251)"
"75","75115","Zone Sports","(48.830397131346245, 2.2720788692776734)"
"75","75115","Zone Sports","(48.83168380954759, 2.269221885709112)"
"75","75115","Zone Sports","(48.831647986052815, 2.276644148027238)"
"75","75105","Zone Sports","(48.84498362403128, 2.348269826718909)"
"75","75105","Zone Sports","(48.84182808578587, 2.34519995645568)"
"75","75105","Zone Sports","(48.84182813798921, 2.345209493621409)"
"75","75105","Zone Sports","(48.84805136719855, 2.3484399551703703)"
"75","75105","Zone Sports","(48.849103877627925, 2.3517995656779265)"
"75","75105","Zone Sports","(48.84909488466123, 2.351799677539392)"
"75","75105","Zone Sports","(48.84585934205665, 2.3538593688205163)"
"75","75105","Zone Sports","(48.847352449908875, 2.350569038871734)"
"75","75105","Zone Sports","(48.84289276610132, 2.350779943685567)"
"75","75105","Zone Sports","(48.84289276610132, 2.350779943685567)"
"75","75105","Zone Sports","(48.85002455388646, 2.3474490867530866)"
"75","75105","Zone Sports","(48.85002455388646, 2.3474490867530866)"
"75","75105","Zone Sports","(48.84321327449213, 2.3501791405014427)"
"75","75105","Zone Sports","(48.84229718811972, 2.340549100734968)"
"75","75105","Zone Sports","(48.83976258955639, 2.3573697884340565)"
"75","75105","Zone Sports","(48.84525328629069, 2.343309186838179)"
"75","75105","Zone Sports","(48.84296679178467, 2.341288682566013)"
"75","75112","Zone Sports","(48.818227518468866, 2.4602259548256957)"
"75","75112","Zone Sports","(48.81868422127124, 2.4597881346414416)"
"75","75112","Zone Sports","(48.84204995084485, 2.4048835666697888)"
"75","75112","Zone Sports","(48.84632520123843, 2.4055487772280455)"
"75","75112","Zone Sports","(48.846259716788495, 2.4050398917401985)"
"75","75112","Zone Sports","(48.833853114050726, 2.4472297076590266)"
"75","75112","Zone Sports","(48.83384412087853, 2.4472298030242734)"
"75","75112","Zone Sports","(48.831919667943275, 2.4492186945353995)"
"75","75112","Zone Sports","(48.831476060874465, 2.4505393261725916)"
"75","75112","Zone Sports","(48.83148514793687, 2.4505596643194143)"
"75","75112","Zone Sports","(48.831013325735874, 2.453579294742059)"
"75","75112","Zone Sports","(48.832194358139084, 2.450279733221725)"
"75","75112","Zone Sports","(48.84150837090212, 2.4117596217541175)"
"75","75112","Zone Sports","(48.84133778371257, 2.4118187730729215)"
"75","75113","Zone Sports","(48.829189106939104, 2.3512788950975265)"
"75","75113","Zone Sports","(48.832873196258255, 2.3490097559084537)"
"75","75113","Zone Sports","(48.824918705709656, 2.371798971167272)"
"75","75113","Zone Sports","(48.83073819681366, 2.3633986666482776)"
"75","75113","Zone Sports","(48.830691744512855, 2.3631199721815817)"
"75","75113","Zone Sports","(48.81858139165734, 2.357189567335919)"
"75","75113","Zone Sports","(48.831964587592125, 2.364008979056034)"
"75","75113","Zone Sports","(48.83196453688708, 2.3639994436762755)"
"75","75113","Zone Sports","(48.831964587592125, 2.364008979056034)"
"75","75113","Zone Sports","(48.83256435338495, 2.366869305182148)"
"75","75113","Zone Sports","(48.83255536027114, 2.366869414408384)"
"75","75113","Zone Sports","(48.832555309794174, 2.3668598789177873)"
"75","75113","Zone Sports","(48.832555309794174, 2.3668598789177873)"
"75","75113","Zone Sports","(48.83307683816345, 2.3668399213727134)"
"75","75113","Zone Sports","(48.83293182325542, 2.3666291623330107)"
"75","75113","Zone Sports","(48.832922830144774, 2.366629271601445)"
"75","75115","Zone Sports","(48.83106853328283, 2.276007832418401)"
"75","75115","Zone Sports","(48.831253470478806, 2.2768444283800147)"
"75","75115","Zone Sports","(48.831756584117436, 2.293304831056827)"
"75","75115","Zone Sports","(48.83949829891774, 2.279419600987731)"
"75","75115","Zone Sports","(48.838216763388296, 2.290717128729377)"
"75","75115","Zone Sports","(48.84130402381624, 2.3064683060235422)"
"75","75115","Zone Sports","(48.8442690695338, 2.3184893504496897)"
"75","75116","Zone Sports","(48.87299732234505, 2.2455098787185825)"
"75","75116","Zone Sports","(48.849633823559884, 2.250091805791285)"
"75","75116","Zone Sports","(48.84506772002334, 2.25339787940454)"
"75","75116","Zone Sports","(48.83574433239701, 2.259688109599601)"
"75","75116","Zone Sports","(48.835865033819076, 2.260299476690003)"
"75","75116","Zone Sports","(48.83575560977578, 2.2600571598890338)"
"75","75116","Zone Sports","(48.84319409912274, 2.252928735091093)"
"75","75116","Zone Sports","(48.84401479791054, 2.2547347018188257)"
"75","75116","Zone Sports","(48.84439818996675, 2.254199157337491)"
"75","75105","Zone Sports","(48.84296668675217, 2.341269607825729)"
"75","75106","Zone Sports","(48.84913641213541, 2.3412897345197443)"
"75","75106","Zone Sports","(48.84438863415841, 2.334940007303173)"
"75","75106","Zone Sports","(48.84438863415841, 2.334940007303173)"
"75","75106","Zone Sports","(48.84438863415841, 2.334940007303173)"
"75","75106","Zone Sports","(48.84505788886802, 2.3307699881246187)"
"75","75106","Zone Sports","(48.85280805970056, 2.3400699199974135)"
"75","75106","Zone Sports","(48.85280805970056, 2.3400699199974135)"
"75","75106","Zone Sports","(48.84226829315786, 2.3304896943850437)"
"75","75106","Zone Sports","(48.84148339508539, 2.334887151731501)"
"75","75106","Zone Sports","(48.85125392002065, 2.3306699714215777)"
"75","75106","Zone Sports","(48.845578467430215, 2.3257773798021835)"
"75","75106","Zone Sports","(48.84546191202038, 2.3258415693170695)"
"75","75106","Zone Sports","(48.845896697278384, 2.323203294819798)"
"75","75106","Zone Sports","(48.845905913773905, 2.323242692144543)"
"75","75106","Zone Sports","(48.84958354858345, 2.335948917512711)"
"75","75106","Zone Sports","(48.854028763575975, 2.342898759950869)"
"75","75106","Zone Sports","(48.84732401617527, 2.3339459371939437)"
"75","75106","Zone Sports","(48.85209323612944, 2.3360354997492805)"
"75","75112","Zone Sports","(48.84203520391464, 2.412819183686097)"
"75","75112","Zone Sports","(48.842707316166475, 2.412329265284987)"
"75","75112","Zone Sports","(48.843086209584705, 2.4125661677894192)"
"75","75112","Zone Sports","(48.84238624820293, 2.412879268643863)"
"75","75112","Zone Sports","(48.83909693059741, 2.3794895420899067)"
"75","75112","Zone Sports","(48.83909693059741, 2.3794895420899067)"
"75","75112","Zone Sports","(48.83859318106745, 2.388198908171161)"
"75","75112","Zone Sports","(48.83885319955499, 2.391569312027393)"
"75","75112","Zone Sports","(48.83889668862433, 2.391278599767385)"
"75","75112","Zone Sports","(48.83891430039411, 2.391204821059281)"
"75","75112","Zone Sports","(48.848108604316984, 2.393539375502117)"
"75","75112","Zone Sports","(48.84776965401285, 2.3923196201774752)"
"75","75112","Zone Sports","(48.831310236503214, 2.4010147407390017)"
"75","75112","Zone Sports","(48.831967463560005, 2.3993588293519323)"
"75","75112","Zone Sports","(48.83184937577153, 2.3991258782045843)"
"75","75112","Zone Sports","(48.83185005320926, 2.399260735891873)"
"75","75112","Zone Sports","(48.83253560301044, 2.401459754231216)"
"75","75113","Zone Sports","(48.825625472438304, 2.376239134048171)"
"75","75113","Zone Sports","(48.82560759264463, 2.3762597797296263)"
"75","75113","Zone Sports","(48.82560759264463, 2.3762597797296263)"
"75","75113","Zone Sports","(48.8206375565046, 2.3515596258185805)"
"75","75113","Zone Sports","(48.8206375565046, 2.3515596258185805)"
"75","75113","Zone Sports","(48.82063760820191, 2.3515691591147205)"
"75","75113","Zone Sports","(48.829304555873634, 2.3695025527683544)"
"75","75113","Zone Sports","(48.819911815170705, 2.35373010105918)"
"75","75113","Zone Sports","(48.819248429796815, 2.354129204247161)"
"75","75113","Zone Sports","(48.82584200483474, 2.376370031550164)"
"75","75113","Zone Sports","(48.83424796829246, 2.355418776867089)"
"75","75113","Zone Sports","(48.82362856807759, 2.364229163988319)"
"75","75113","Zone Sports","(48.82642966337202, 2.3433392448383343)"
"75","75113","Zone Sports","(48.8280121484019, 2.35482976956875)"
"75","75115","Zone Sports","(48.83892364305058, 2.317929780946823)"
"75","75114","Zone Sports","(48.82260825921853, 2.316229539905078)"
"75","75114","Zone Sports","(48.82261347347944, 2.315568878195391)"
"75","75116","Zone Sports","(48.84361996699131, 2.254877971149863)"
"75","75116","Zone Sports","(48.84361996699131, 2.254877971149863)"
"75","75116","Zone Sports","(48.85471213756534, 2.2626173322385172)"
"75","75116","Zone Sports","(48.85456720235938, 2.2624490218786164)"
"75","75116","Zone Sports","(48.85434993771681, 2.262219043750227)"
"75","75116","Zone Sports","(48.8531975449411, 2.281229461506615)"
"75","75116","Zone Sports","(48.83483244526071, 2.2576697575517666)"
"75","75116","Zone Sports","(48.83528169714528, 2.2575993274024544)"
"75","75116","Zone Sports","(48.87219732951031, 2.286649717736053)"
"75","75116","Zone Sports","(48.83526387674033, 2.2561786106877375)"
"75","75116","Zone Sports","(48.84664141716759, 2.250489164770467)"
"75","75116","Zone Sports","(48.864736476412425, 2.2887884337142768)"
"75","75116","Zone Sports","(48.8745689880014, 2.277219237055658)"
"75","75106","Zone Sports","(48.84534342022384, 2.32715941290253)"
"75","75106","Zone Sports","(48.84534342022384, 2.32715941290253)"
