"Département (Champ géographique)","Code Commune (Champ géographique)","Nom Commune (Champ géographique)","Section (Références cadastrales)","Bâtiment (Identification du local)","N° voirie (Adresse du local)","Indice de répétition (Adresse du local)","Nature voie (Adresse du local)","Nom voie (Adresse du local)","N° MAJIC (Propriétaire(s) du local)","N° SIREN (Propriétaire(s) du local)","Forme juridique (Propriétaire(s) du local)","Forme juridique abrégée (Propriétaire(s) du local)","Dénomination (Propriétaire(s) du local)","Adresse","Adresse_complete"
33,63,"BORDEAUX","BC","A",36,"","PLACE","DE STALINGRAD","PBDKLQ","442783304",6540,"SCI","FELAHM","PLACE DE STALINGRAD","36 PLACE DE STALINGRAD"
33,63,"BORDEAUX","BC","A",4,"","AVENUE","THIERS","PBGZBZ","442749354",6540,"SCI","SCI L O INVESTISSEMENTS","AVENUE THIERS","4 AVENUE THIERS"
33,63,"BORDEAUX","BC","A",4,"","AVENUE","THIERS","PBFXBH","339909749",5710,"SAS","COFILANCE","AVENUE THIERS","4 AVENUE THIERS"
33,63,"BORDEAUX","BC","A",4,"","AVENUE","THIERS","PBGWB6","491888772",6540,"SCI","ARCACHON PATRIMOINES","AVENUE THIERS","4 AVENUE THIERS"
33,63,"BORDEAUX","BC","A",8,"","AVENUE","THIERS","PBHSNJ","794629840",6540,"SCI","2 THIERS","AVENUE THIERS","8 AVENUE THIERS"
33,63,"BORDEAUX","BC","A",10,"","AVENUE","THIERS","PBDQ96","430112649",6540,"SCI","TALENT IMMOBILIER","AVENUE THIERS","10 AVENUE THIERS"
33,63,"BORDEAUX","BC","B",12,"","AVENUE","THIERS","PBG45R","490975380",6540,"SCI","SALGERE","AVENUE THIERS","12 AVENUE THIERS"
33,63,"BORDEAUX","BC","C",12,"","AVENUE","THIERS","PBG45R","490975380",6540,"SCI","SALGERE","AVENUE THIERS","12 AVENUE THIERS"
33,63,"BORDEAUX","BC","C",20,"","AVENUE","THIERS","PBDQF2","482625811",6540,"SCI","VITAL","AVENUE THIERS","20 AVENUE THIERS"
33,63,"BORDEAUX","BC","A",8,"","RUE","JARDEL","PBDLST","448613802",6540,"SCI","8 RUE JARDEL","RUE JARDEL","8 RUE JARDEL"
33,63,"BORDEAUX","BC","A",22,"","RUE","JARDEL","PBHHJL","538814179",6540,"SCI","LES ABTAHI","RUE JARDEL","22 RUE JARDEL"
33,63,"BORDEAUX","BC","A",24,"","RUE","JARDEL","PBG2RW","518704903",6540,"SCI","SOCIETE CIVILE IMMOBILIERE 24 JARDEL","RUE JARDEL","24 RUE JARDEL"
33,63,"BORDEAUX","BC","A",24,"","RUE","JARDEL","PBHLCS","443117015",5710,"SAS","IMMO CHALUSSON","RUE JARDEL","24 RUE JARDEL"
33,63,"BORDEAUX","BC","A",17,"","RUE","JARDEL","PBGXVG","514617265",6540,"SCI","ATRIA 401","RUE JARDEL","17 RUE JARDEL"
33,63,"BORDEAUX","BC","A",19,"","RUE","JARDEL","PBGZHD","392986220",6540,"SCI","JOUSSET","RUE JARDEL","19 RUE JARDEL"
33,63,"BORDEAUX","BC","A",23,"","RUE","JARDEL","PBG243","513812495",6540,"SCI","HOSTIARII","RUE JARDEL","23 RUE JARDEL"
33,63,"BORDEAUX","BC","A",23,"","ALLEE","SERR","PBDTWH","485038038",6540,"SCI","DU 22 AOUT","ALLEE SERR","23 ALLEE SERR"
33,63,"BORDEAUX","BC","A",25,"","ALLEE","SERR","PBDTWH","485038038",6540,"SCI","DU 22 AOUT","ALLEE SERR","25 ALLEE SERR"
33,63,"BORDEAUX","BC","A",27,"","ALLEE","SERR","PBDTWH","485038038",6540,"SCI","DU 22 AOUT","ALLEE SERR","27 ALLEE SERR"
33,63,"BORDEAUX","BC","A",29,"","ALLEE","SERR","PBDTWH","485038038",6540,"SCI","DU 22 AOUT","ALLEE SERR","29 ALLEE SERR"
33,63,"BORDEAUX","BC","A",31,"","ALLEE","SERR","PBDTWH","485038038",6540,"SCI","DU 22 AOUT","ALLEE SERR","31 ALLEE SERR"
33,63,"BORDEAUX","BC","B",20,"","RUE","DUBESSAN","PBJKDX","775661069",8130,"IRC","FEDERATION AGIRC-ARRCO","RUE DUBESSAN","20 RUE DUBESSAN"
33,63,"BORDEAUX","BC","B",20,"","RUE","DUBESSAN","PBFZ23","491471371",6599,"SC","FONCIERE DI 01-2007","RUE DUBESSAN","20 RUE DUBESSAN"
33,63,"BORDEAUX","BC","B",15,"","RUE","JARDEL","PBJKDX","775661069",8130,"IRC","FEDERATION AGIRC-ARRCO","RUE JARDEL","15 RUE JARDEL"
33,63,"BORDEAUX","BC","B",15,"","RUE","JARDEL","PBFZ23","491471371",6599,"SC","FONCIERE DI 01-2007","RUE JARDEL","15 RUE JARDEL"
33,63,"BORDEAUX","BC","B",13,"","RUE","JARDEL","PBHMJV","753446178",6540,"SCI","FERNAND 1974","RUE JARDEL","13 RUE JARDEL"
33,63,"BORDEAUX","BC","A",3,"","RUE","JARDEL","PBFXBH","339909749",5710,"SAS","COFILANCE","RUE JARDEL","3 RUE JARDEL"
33,63,"BORDEAUX","BC","D",28,"","AVENUE","THIERS","PBFXBH","339909749",5710,"SAS","COFILANCE","AVENUE THIERS","28 AVENUE THIERS"
33,63,"BORDEAUX","BC","C",28,"","AVENUE","THIERS","PBFXBH","339909749",5710,"SAS","COFILANCE","AVENUE THIERS","28 AVENUE THIERS"
33,63,"BORDEAUX","BC","A",42,"B","AVENUE","THIERS","PBDHD2","433785805",6540,"SCI","MORENO","AVENUE THIERS","42 AVENUE THIERS"
33,63,"BORDEAUX","BC","PK",12,"","RUE","DUBESSAN","PBJLD3","821310596",6599,"SC","SC ANA","RUE DUBESSAN","12 RUE DUBESSAN"
33,63,"BORDEAUX","BC","A",24,"B","RUE","DUBESSAN","PBJ28G","843407289",5710,"SAS","R T Z","RUE DUBESSAN","24 RUE DUBESSAN"
33,63,"BORDEAUX","BC","A",43,"","ALLEE","SERR","PBG6L9","243300316",7344,"","BORDEAUX METROPOLE","ALLEE SERR","43 ALLEE SERR"
33,63,"BORDEAUX","BC","A",45,"","ALLEE","SERR","PBG6L9","243300316",7344,"","BORDEAUX METROPOLE","ALLEE SERR","45 ALLEE SERR"
33,63,"BORDEAUX","BC","A",25,"","RUE","DUBESSAN","PBDLDZ","440527737",6540,"SCI","REVE IMMO","RUE DUBESSAN","25 RUE DUBESSAN"
33,63,"BORDEAUX","BC","B",25,"","RUE","DUBESSAN","PBDLDZ","440527737",6540,"SCI","REVE IMMO","RUE DUBESSAN","25 RUE DUBESSAN"
33,63,"BORDEAUX","BC","GA",25,"","RUE","DUBESSAN","PBDLDZ","440527737",6540,"SCI","REVE IMMO","RUE DUBESSAN","25 RUE DUBESSAN"
33,63,"BORDEAUX","BC","A",21,"","RUE","DUBESSAN","PBG7GB","527485494",6540,"SCI","ADELIE","RUE DUBESSAN","21 RUE DUBESSAN"
33,63,"BORDEAUX","BC","A",5,"","RUE","DUBESSAN","PBDBG2","781842521",9220,"ASS","OGEC SAINTE MARIE LA BASTIDE","RUE DUBESSAN","5 RUE DUBESSAN"
33,63,"BORDEAUX","BC","A",46,"","AVENUE","THIERS","PBDCQK","405369240",6540,"SCI","TANDEM","AVENUE THIERS","46 AVENUE THIERS"
33,63,"BORDEAUX","BC","A",48,"","AVENUE","THIERS","PBFXBH","339909749",5710,"SAS","COFILANCE","AVENUE THIERS","48 AVENUE THIERS"
33,63,"BORDEAUX","BC","A",56,"","AVENUE","THIERS","PBC7GJ","349669424",6540,"SCI","TITAVIO THIERS","AVENUE THIERS","56 AVENUE THIERS"
33,63,"BORDEAUX","BC","A",58,"","AVENUE","THIERS","PBC6MJ","775715683",6411,"SAM","MUTUELLE DE POITIERS ASSURANCES","AVENUE THIERS","58 AVENUE THIERS"
33,63,"BORDEAUX","BC","A",60,"","AVENUE","THIERS","PBDMT6","449758523",6540,"SCI","DU 60 AVENUE THIERS","AVENUE THIERS","60 AVENUE THIERS"
33,63,"BORDEAUX","BC","A",12,"","RUE","SAINTE MARIE","PBG67C","509104642",6540,"SCI","FINANCIERE DARMOR","RUE SAINTE MARIE","12 RUE SAINTE MARIE"
33,63,"BORDEAUX","BC","A",16,"","RUE","SAINTE MARIE","PBHDGL","535049696",6540,"SCI","CAMACLA","RUE SAINTE MARIE","16 RUE SAINTE MARIE"
33,63,"BORDEAUX","BC","A",18,"","RUE","SAINTE MARIE","PBHS2R","782004535",9220,"ASS","MONTALIER","RUE SAINTE MARIE","18 RUE SAINTE MARIE"
33,63,"BORDEAUX","BC","B",18,"","RUE","SAINTE MARIE","PBHS2R","782004535",9220,"ASS","MONTALIER","RUE SAINTE MARIE","18 RUE SAINTE MARIE"
33,63,"BORDEAUX","BC","BB",18,"","RUE","SAINTE MARIE","PBHS2R","782004535",9220,"ASS","MONTALIER","RUE SAINTE MARIE","18 RUE SAINTE MARIE"
33,63,"BORDEAUX","BC","A",20,"","RUE","SAINTE MARIE","PBDS6V","U28367883",9220,"ASS","LES AMIS DE LA RUCHE","RUE SAINTE MARIE","20 RUE SAINTE MARIE"
33,63,"BORDEAUX","BC","A",59,"","ALLEE","SERR","PBDCTV","405202508",6540,"SCI","SERR","ALLEE SERR","59 ALLEE SERR"
33,63,"BORDEAUX","BC","A",7,"","RUE","DE PINEAU","PBDHWC","431601574",6540,"SCI","FONTENAY","RUE DE PINEAU","7 RUE DE PINEAU"
33,63,"BORDEAUX","BC","A",5,"","RUE","DE PINEAU","PBDHWC","431601574",6540,"SCI","FONTENAY","RUE DE PINEAU","5 RUE DE PINEAU"
33,63,"BORDEAUX","BC","A",1,"","RUE","SAINTE MARIE","PBDLQM","445338569",6599,"SC","MOULIN NEUF","RUE SAINTE MARIE","1 RUE SAINTE MARIE"
33,63,"BORDEAUX","BC","PK",8,"B","RUE","DE LA BENAUGE","PBJZVK","828355818",6540,"SCI","LES SIX BONTE","RUE DE LA BENAUGE","8 RUE DE LA BENAUGE"
33,63,"BORDEAUX","BC","A",8,"","PLACE","DE STALINGRAD","PBC6HF","458204963",5546,"SA","DOMOFRANCE","PLACE DE STALINGRAD","8 PLACE DE STALINGRAD"
33,63,"BORDEAUX","BC","A",4,"","RUE","DE LA BENAUGE","PBDFXJ","055807531",5599,"SA","LABEILLE","RUE DE LA BENAUGE","4 RUE DE LA BENAUGE"
33,63,"BORDEAUX","BC","B",28,"","AVENUE","THIERS","PBFXBH","339909749",5710,"SAS","COFILANCE","AVENUE THIERS","28 AVENUE THIERS"
33,63,"BORDEAUX","BC","A",28,"","AVENUE","THIERS","PBC6BF","333821486",6540,"SCI","THIERS","AVENUE THIERS","28 AVENUE THIERS"
33,63,"BORDEAUX","BC","A",17,"","RUE","HONORE PICON","PBC6HF","458204963",5546,"SA","DOMOFRANCE","RUE HONORE PICON","17 RUE HONORE PICON"
33,63,"BORDEAUX","BC","PK",17,"","RUE","HONORE PICON","PBC6HF","458204963",5546,"SA","DOMOFRANCE","RUE HONORE PICON","17 RUE HONORE PICON"
33,63,"BORDEAUX","BC","A",4,"","ALLEE","SERR","PBJVBK","841191596",6540,"SCI","IMMOSERR","ALLEE SERR","4 ALLEE SERR"
33,63,"BORDEAUX","BC","B",4,"","ALLEE","SERR","PBJVBK","841191596",6540,"SCI","IMMOSERR","ALLEE SERR","4 ALLEE SERR"
33,63,"BORDEAUX","BC","A",30,"","AVENUE","THIERS","PBFXBH","339909749",5710,"SAS","COFILANCE","AVENUE THIERS","30 AVENUE THIERS"
33,63,"BORDEAUX","BC","B",30,"","AVENUE","THIERS","PBFXBH","339909749",5710,"SAS","COFILANCE","AVENUE THIERS","30 AVENUE THIERS"
33,63,"BORDEAUX","BC","A",2,"","QUAI","DESCHAMPS","PBC97S","384686846",6540,"SCI","STOCKAGES ET SERVICES","QUAI DESCHAMPS","2 QUAI DESCHAMPS"
33,63,"BORDEAUX","BC","A",18,"","RUE","DE LA BENAUGE","PBHCSV","318251709",6540,"SCI","PIERRE TERRE VIGNE","RUE DE LA BENAUGE","18 RUE DE LA BENAUGE"
33,63,"BORDEAUX","BC","A",16,"","RUE","JARDEL","PBG6L9","243300316",7344,"","BORDEAUX METROPOLE","RUE JARDEL","16 RUE JARDEL"
33,63,"BORDEAUX","BC","A",1,"","RUE","DUBESSAN","PBJKZC","817526429",5499,"SARL","SIROCCO PERSPECTIVES","RUE DUBESSAN","1 RUE DUBESSAN"
33,63,"BORDEAUX","BD","A",3,"","AVENUE","THIERS","PBJP4F","834041774",6540,"SCI","NLM BORDEAUX","AVENUE THIERS","3 AVENUE THIERS"
33,63,"BORDEAUX","BD","A",3,"B","AVENUE","THIERS","PBJLL5","830924254",5710,"SAS","LUMIERE DASTERIE","AVENUE THIERS","3 AVENUE THIERS"
33,63,"BORDEAUX","BD","A",5,"","AVENUE","THIERS","PBDGS6","431337286",6599,"SC","SCI THIERS 5","AVENUE THIERS","5 AVENUE THIERS"
33,63,"BORDEAUX","BD","A",6,"","RUE","MONTMEJEAN","PBDGS6","431337286",6599,"SC","SCI THIERS 5","RUE MONTMEJEAN","6 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","A",9,"","AVENUE","THIERS","PBHJ9Z","535323695",6540,"SCI","SCI LA CHARTREUSE","AVENUE THIERS","9 AVENUE THIERS"
33,63,"BORDEAUX","BD","A",7,"","RUE","LAFON","PBJQPV","830782272",6540,"SCI","SCI SETI","RUE LAFON","7 RUE LAFON"
33,63,"BORDEAUX","BD","A",14,"","RUE","MONTMEJEAN","PBDGS7","431816651",6540,"SCI","VALLYS","RUE MONTMEJEAN","14 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","B",14,"","RUE","MONTMEJEAN","PBDGS7","431816651",6540,"SCI","VALLYS","RUE MONTMEJEAN","14 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","A",2,"","RUE","LAFON","PBDCPD","405206616",6540,"SCI","LES HAUTS DE THIERS","RUE LAFON","2 RUE LAFON"
33,63,"BORDEAUX","BD","A",15,"","AVENUE","THIERS","PBDCPD","405206616",6540,"SCI","LES HAUTS DE THIERS","AVENUE THIERS","15 AVENUE THIERS"
33,63,"BORDEAUX","BD","PK",4,"","RUE","PAUL CAMELLE","PBDNLQ","477614697",6540,"SCI","BERSYL","RUE PAUL CAMELLE","4 RUE PAUL CAMELLE"
33,63,"BORDEAUX","BD","PK",19,"","AVENUE","THIERS","PBDNLQ","477614697",6540,"SCI","BERSYL","AVENUE THIERS","19 AVENUE THIERS"
33,63,"BORDEAUX","BD","A",21,"","AVENUE","THIERS","PBH7QF","812765295",6540,"SCI","SCI SAPHIR INVESTISSEMENT","AVENUE THIERS","21 AVENUE THIERS"
33,63,"BORDEAUX","BD","A",25,"","AVENUE","THIERS","PBHL93","533003018",6540,"SCI","SOUBESTE PLACE DES CAPUCINS","AVENUE THIERS","25 AVENUE THIERS"
33,63,"BORDEAUX","BD","A",27,"","AVENUE","THIERS","PBDM5D","U25976784",6599,"SC","STEFX","AVENUE THIERS","27 AVENUE THIERS"
33,63,"BORDEAUX","BD","A",35,"","AVENUE","THIERS","PBC8FD","U28367561",6540,"SCI","SCI DU 35 37 AVENUE THIERS","AVENUE THIERS","35 AVENUE THIERS"
33,63,"BORDEAUX","BD","B",37,"","AVENUE","THIERS","PBC8FD","U28367561",6540,"SCI","SCI DU 35 37 AVENUE THIERS","AVENUE THIERS","37 AVENUE THIERS"
33,63,"BORDEAUX","BD","A",39,"","AVENUE","THIERS","PBC9FN","383709250",6540,"SCI","THIERS 39 GESTION DIMMEUBLE","AVENUE THIERS","39 AVENUE THIERS"
33,63,"BORDEAUX","BD","A",4,"","RUE","MADERE","PBJHBH","454200304",5599,"SA","GRISEL","RUE MADERE","4 RUE MADERE"
33,63,"BORDEAUX","BD","A",51,"","AVENUE","THIERS","PBJHBH","454200304",5599,"SA","GRISEL","AVENUE THIERS","51 AVENUE THIERS"
33,63,"BORDEAUX","BD","A",14,"","RUE","MADERE","PBH9F2","812691681",6540,"SCI","SCI BLUEBERRY","RUE MADERE","14 RUE MADERE"
33,63,"BORDEAUX","BD","A",18,"","RUE","PAUL CAMELLE","PBH78S","810293340",6540,"SCI","HAZMAN","RUE PAUL CAMELLE","18 RUE PAUL CAMELLE"
33,63,"BORDEAUX","BD","A",6,"","RUE","PAUL CAMELLE","PBDHS5","437616865",6540,"SCI","JADE 1","RUE PAUL CAMELLE","6 RUE PAUL CAMELLE"
33,63,"BORDEAUX","BD","B",6,"","RUE","PAUL CAMELLE","PBDHS5","437616865",6540,"SCI","JADE 1","RUE PAUL CAMELLE","6 RUE PAUL CAMELLE"
33,63,"BORDEAUX","BD","A",2,"","RUE","PAUL CAMELLE","PBDBJ4","395248891",6540,"SCI","DU 2 RUE PAUL CAMELLE","RUE PAUL CAMELLE","2 RUE PAUL CAMELLE"
33,63,"BORDEAUX","BD","A",20,"","RUE","MONTMEJEAN","PBDKFM","441021367",6599,"SC","ANHEJUXA","RUE MONTMEJEAN","20 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","PA",16,"","RUE","MONTMEJEAN","PBC6HF","458204963",5546,"SA","DOMOFRANCE","RUE MONTMEJEAN","16 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","A",53,"","AVENUE","THIERS","PBDBGX","393392659",6540,"SCI","53 AVENUE THIERS GESTION D IMMEUBLES","AVENUE THIERS","53 AVENUE THIERS"
33,63,"BORDEAUX","BD","A",53,"","AVENUE","THIERS","PBDCT2","408414035",6540,"SCI","COROT","AVENUE THIERS","53 AVENUE THIERS"
33,63,"BORDEAUX","BD","B",3,"","RUE","MADERE","PBDHWD","438317828",6540,"SCI","FHEM","RUE MADERE","3 RUE MADERE"
33,63,"BORDEAUX","BD","C",3,"","RUE","MADERE","PBDHWD","438317828",6540,"SCI","FHEM","RUE MADERE","3 RUE MADERE"
33,63,"BORDEAUX","BD","D",3,"","RUE","MADERE","PBDHWD","438317828",6540,"SCI","FHEM","RUE MADERE","3 RUE MADERE"
33,63,"BORDEAUX","BD","C",57,"","AVENUE","THIERS","PBC485","U25987521",6599,"SC","SCI IMMOBILIERE BMR","AVENUE THIERS","57 AVENUE THIERS"
33,63,"BORDEAUX","BD","A",30,"","RUE","PAUL CAMELLE","PBGW3J","381885128",6540,"SCI","SCI TSOIN TSOIN","RUE PAUL CAMELLE","30 RUE PAUL CAMELLE"
33,63,"BORDEAUX","BD","A",24,"","RUE","MONTMEJEAN","PBC84T","381287168",6540,"SCI","2 C","RUE MONTMEJEAN","24 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","B",3,"","RUE","PAUL CAMELLE","PBC84T","381287168",6540,"SCI","2 C","RUE PAUL CAMELLE","3 RUE PAUL CAMELLE"
33,63,"BORDEAUX","BD","A",28,"","RUE","MONTMEJEAN","PBJHPF","823008230",5499,"SARL","BBG INVESTISSEMENTS","RUE MONTMEJEAN","28 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","A",30,"","RUE","MONTMEJEAN","PBDB79","400877734",6540,"SCI","MINE","RUE MONTMEJEAN","30 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","A",13,"","RUE","PAUL CAMELLE","PBJD8B","823629175",6540,"SCI","S C  CHASYA","RUE PAUL CAMELLE","13 RUE PAUL CAMELLE"
33,63,"BORDEAUX","BD","A",21,"","RUE","PAUL CAMELLE","PBDHTX","431670603",6540,"SCI","LA FONTAINE","RUE PAUL CAMELLE","21 RUE PAUL CAMELLE"
33,63,"BORDEAUX","BD","A",22,"","RUE","CHABRELY","PBJ4B2","844768184",6540,"SCI","MAPASOU","RUE CHABRELY","22 RUE CHABRELY"
33,63,"BORDEAUX","BD","A",30,"","RUE","CHABRELY","PBJ6BS","782019269",9220,"ASS","FED OEUVRE GIRONDE PROTECTION ENFANCE","RUE CHABRELY","30 RUE CHABRELY"
33,63,"BORDEAUX","BD","A",62,"","RUE","MONTMEJEAN","PBDDDJ","412229692",6540,"SCI","SCI JENI","RUE MONTMEJEAN","62 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","A",46,"","RUE","MONTMEJEAN","PBGT5F","510502099",6540,"SCI","CLARAH BASTIDE","RUE MONTMEJEAN","46 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","A",44,"","RUE","MONTMEJEAN","PBHC6N","534354089",6540,"SCI","IMMOVIVE","RUE MONTMEJEAN","44 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","A",42,"","RUE","MONTMEJEAN","PBDBTZ","398783431",6540,"SCI","BEKA","RUE MONTMEJEAN","42 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","A",40,"","RUE","MONTMEJEAN","PBDHTX","431670603",6540,"SCI","LA FONTAINE","RUE MONTMEJEAN","40 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","A",7,"","RUE","MONTMEJEAN","PBJBBJ","818148504",6540,"SCI","SOLIDPROPERTY","RUE MONTMEJEAN","7 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","A",5,"B","RUE","MONTMEJEAN","PBJBBJ","818148504",6540,"SCI","SOLIDPROPERTY","RUE MONTMEJEAN","5 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","A",9001,"","PASSAGE","BUHAN","PBDB79","400877734",6540,"SCI","MINE","PASSAGE BUHAN","9001 PASSAGE BUHAN"
33,63,"BORDEAUX","BD","A",33,"","RUE","MONTMEJEAN","PBC5F3","U25998225",6540,"SCI","SCI DE LA RUE MONTMEJEAN","RUE MONTMEJEAN","33 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","A",35,"","RUE","MONTMEJEAN","PBC47F","U25987335",6599,"SC","SC DES 35 ET 37 RUE MONTMEJEAN","RUE MONTMEJEAN","35 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","A",47,"","RUE","MONTMEJEAN","PBC6HF","458204963",5546,"SA","DOMOFRANCE","RUE MONTMEJEAN","47 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","A",53,"","RUE","MONTMEJEAN","PBC43C","458205382",5546,"SA","CLAIRSIENNE","RUE MONTMEJEAN","53 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","A",55,"","RUE","MONTMEJEAN","PBJ4H6","850778804",6540,"SCI","RUE MONTMEJEAN","RUE MONTMEJEAN","55 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","A",75,"","RUE","MONTMEJEAN","PBC3J3","U28361068",9900,"","ASSO  DES OEUVRES GIRONDINES DE PROTECTION DE LENFANCE","RUE MONTMEJEAN","75 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","A",77,"","RUE","MONTMEJEAN","PBHRDM","793469453",6540,"SCI","2 DELL","RUE MONTMEJEAN","77 RUE MONTMEJEAN"
33,63,"BORDEAUX","BD","A",48,"","RUE","CHABRELY","PBC6HF","458204963",5546,"SA","DOMOFRANCE","RUE CHABRELY","48 RUE CHABRELY"
33,63,"BORDEAUX","BD","A",78,"","RUE","DE LA BENAUGE","PBC477","U25987442",6599,"SC","SC MARFIJO","RUE DE LA BENAUGE","78 RUE DE LA BENAUGE"
33,63,"BORDEAUX","BD","A",74,"","RUE","DE LA BENAUGE","PBDTND","500806161",6540,"SCI","SCI BORDEAUX REHABILITATION","RUE DE LA BENAUGE","74 RUE DE LA BENAUGE"
33,63,"BORDEAUX","BD","B",74,"","RUE","DE LA BENAUGE","PBDTND","500806161",6540,"SCI","SCI BORDEAUX REHABILITATION","RUE DE LA BENAUGE","74 RUE DE LA BENAUGE"
33,63,"BORDEAUX","BD","A",62,"","RUE","DE LA BENAUGE","PBJ444","850742586",6540,"SCI","SO6","RUE DE LA BENAUGE","62 RUE DE LA BENAUGE"
33,63,"BORDEAUX","BD","A",56,"","RUE","DE LA BENAUGE","PBC5FL","781820535",6540,"SCI","SCI DE LA BENAUGE","RUE DE LA BENAUGE","56 RUE DE LA BENAUGE"
33,63,"BORDEAUX","BD","A",48,"","RUE","DE LA BENAUGE","PBDT95","499139079",6540,"SCI","ART IMMO","RUE DE LA BENAUGE","48 RUE DE LA BENAUGE"
33,63,"BORDEAUX","BD","B",48,"","RUE","DE LA BENAUGE","PBDT95","499139079",6540,"SCI","ART IMMO","RUE DE LA BENAUGE","48 RUE DE LA BENAUGE"
33,63,"BORDEAUX","BD","A",46,"","RUE","DE LA BENAUGE","PBC6HF","458204963",5546,"SA","DOMOFRANCE","RUE DE LA BENAUGE","46 RUE DE LA BENAUGE"
33,63,"BORDEAUX","BD","A",36,"","RUE","DE LA BENAUGE","PBDR5J","491249165",6540,"SCI","SCI BENAUGE 36","RUE DE LA BENAUGE","36 RUE DE LA BENAUGE"
33,63,"BORDEAUX","BD","A",30,"","RUE","DE LA BENAUGE","PBDQB3","482293974",6540,"SCI","BOUSQUET IMMOBILIER","RUE DE LA BENAUGE","30 RUE DE LA BENAUGE"
33,63,"BORDEAUX","BD","A",24,"","RUE","DE LA BENAUGE","PBH7D8","802717009",5710,"SAS","FONCIERE DES TUILERIES","RUE DE LA BENAUGE","24 RUE DE LA BENAUGE"
33,63,"BORDEAUX","BD","A",21,"","RUE","CALVIMONT","PBDDDJ","412229692",6540,"SCI","SCI JENI","RUE CALVIMONT","21 RUE CALVIMONT"
33,63,"BORDEAUX","BD","A",11,"","RUE","CALVIMONT","PBGZWL","518303078",6540,"SCI","SCI AUSTRALE","RUE CALVIMONT","11 RUE CALVIMONT"
33,63,"BORDEAUX","BD","A",63,"","RUE","DE LA BENAUGE","PBJR8N","841184609",5710,"SAS","MACIFLORE 2 0","RUE DE LA BENAUGE","63 RUE DE LA BENAUGE"
33,63,"BORDEAUX","BD","A",71,"","RUE","DE LA BENAUGE","PBH3T5","803664127",6540,"SCI","SCI MAPI","RUE DE LA BENAUGE","71 RUE DE LA BENAUGE"
33,63,"BORDEAUX","BD","A",73,"","RUE","DE LA BENAUGE","PBDF2W","421907635",6540,"SCI","DYLAN","RUE DE LA BENAUGE","73 RUE DE LA BENAUGE"
33,63,"BORDEAUX","BD","A",85,"","RUE","DE LA BENAUGE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE DE LA BENAUGE","85 RUE DE LA BENAUGE"
33,63,"BORDEAUX","BD","A",89,"","RUE","DE LA BENAUGE","PBDDMJ","383780343",6541,"SCI","LE VERDUN","RUE DE LA BENAUGE","89 RUE DE LA BENAUGE"
33,63,"BORDEAUX","BD","B",23,"","RUE","HENRI DUNANT","PBH9MK","814409173",6540,"SCI","GURE OHANTZEA","RUE HENRI DUNANT","23 RUE HENRI DUNANT"
33,63,"BORDEAUX","BD","C",30,"","RUE","HENRI DUNANT","PBCTDJ","480890607",6540,"SCI","CMR IMMO","RUE HENRI DUNANT","30 RUE HENRI DUNANT"
33,63,"BORDEAUX","BD","D",40,"","RUE","PROMIS","PBJKDX","775661069",8130,"IRC","FEDERATION AGIRC-ARRCO","RUE PROMIS","40 RUE PROMIS"
33,63,"BORDEAUX","BD","D",40,"","RUE","PROMIS","PBDRKR","453488041",6540,"SCI","FONCIERE DI 01 2005","RUE PROMIS","40 RUE PROMIS"
33,63,"BORDEAUX","BD","E",40,"","RUE","PROMIS","PBJKDX","775661069",8130,"IRC","FEDERATION AGIRC-ARRCO","RUE PROMIS","40 RUE PROMIS"
33,63,"BORDEAUX","BD","E",40,"","RUE","PROMIS","PBDRKR","453488041",6540,"SCI","FONCIERE DI 01 2005","RUE PROMIS","40 RUE PROMIS"
33,63,"BORDEAUX","BD","A",15,"","RUE","GENERAL DU CHEYRON","PBJBVQ","804401065",6540,"SCI","TECHER","RUE GENERAL DU CHEYRON","15 RUE GENERAL DU CHEYRON"
